wr_id,date_requested,prob_type,date_completed,bl_id
65054,2016-04-18 00:00:00.000,ROOF                            ,2016-07-28 00:00:00.000,B04026  
65057,2016-04-18 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2016-12-31 00:00:00.000,NULL
65103,2016-04-19 00:00:00.000,OTHER                           ,2017-01-15 00:00:00.000,B06047  
65124,2016-04-20 00:00:00.000,OTHER                           ,,B00124  
65143,2016-04-20 00:00:00.000,OVERHDDOOR                      ,2016-07-26 00:00:00.000,B00062  
65144,2016-04-20 00:00:00.000,OVERHDDOOR                      ,2016-12-22 00:00:00.000,B00062  
65154,2016-04-20 00:00:00.000,OTHER                           ,2016-10-26 00:00:00.000,B00081  
65161,2016-04-20 00:00:00.000,OVERHDDOOR                      ,2016-05-06 00:00:00.000,B04013  
65165,2016-04-20 00:00:00.000,FENCE_GATE                      ,2017-01-15 00:00:00.000,B08597  
65168,2016-04-20 00:00:00.000,OTHER                           ,2017-01-22 00:00:00.000,NULL
65169,2016-04-20 00:00:00.000,OTHER                           ,2017-01-22 00:00:00.000,NULL
65212,2016-04-21 00:00:00.000,FENCE_GATE                      ,2016-11-21 00:00:00.000,B06028  
65217,2016-04-21 00:00:00.000,PLUMB/OTHER                     ,2016-11-02 00:00:00.000,B00122  
65261,2016-04-22 00:00:00.000,WINDOW                          ,2016-06-20 00:00:00.000,B00021  
65264,2016-04-22 00:00:00.000,OVERHDDOOR                      ,2016-05-18 00:00:00.000,B04011  
65371,2016-04-25 00:00:00.000,DOOR                            ,2016-11-14 00:00:00.000,B00124  
65377,2016-04-25 00:00:00.000,OTHER                           ,2016-11-14 00:00:00.000,B06040  
65384,2016-04-25 00:00:00.000,OVERHDDOOR                      ,2016-05-06 00:00:00.000,B04004  
65406,2016-04-26 00:00:00.000,WINDOW                          ,2016-06-29 00:00:00.000,B06063  
65413,2016-04-26 00:00:00.000,DOOR                            ,2016-04-26 00:00:00.000,B00038  
65415,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65417,2016-04-26 00:00:00.000,WINDOW                          ,2016-04-26 00:00:00.000,B00038  
65418,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65419,2016-04-26 00:00:00.000,SERV/CUSTODIAL                  ,2016-04-26 00:00:00.000,B00038  
65421,2016-04-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-04-26 00:00:00.000,B00038  
65422,2016-04-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-04-26 00:00:00.000,B00038  
65423,2016-04-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-04-26 00:00:00.000,B00038  
65425,2016-04-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-04-26 00:00:00.000,B00038  
65430,2016-04-26 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-04-26 00:00:00.000,B00038  
65431,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65434,2016-04-26 00:00:00.000,ELEC/EMERLGHT                   ,2016-04-26 00:00:00.000,B00038  
65438,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65439,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65440,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65441,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65443,2016-04-26 00:00:00.000,ELEC/LIGHT                      ,2016-04-26 00:00:00.000,B00038  
65461,2016-04-26 00:00:00.000,OTHER                           ,2016-12-31 00:00:00.000,NULL
65470,2016-04-26 00:00:00.000,OVERHDDOOR                      ,2016-05-06 00:00:00.000,B04027  
65524,2016-04-27 00:00:00.000,FENCE_GATE                      ,2017-02-14 00:00:00.000,B04021  
65548,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00020  
65549,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00023  
65550,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00061  
65551,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00063  
65552,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00062  
65555,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00050  
65556,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00057  
65557,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00056  
65558,2016-04-28 00:00:00.000,PLUMBING-WATER SUPPLY|SAMPLING  ,,B00052  
65560,2016-04-28 00:00:00.000,OTHER                           ,,B00124  
65597,2016-04-28 00:00:00.000,WINDOW                          ,2016-06-20 00:00:00.000,B00023  
65633,2016-04-29 00:00:00.000,WINDOW                          ,2016-06-20 00:00:00.000,B00062  
65636,2016-04-29 00:00:00.000,SERV/SECURITY                   ,2016-11-04 00:00:00.000,B00120  
65642,2016-05-02 00:00:00.000,FENCE_GATE                      ,,B00076  
65691,2016-05-02 00:00:00.000,OTHER                           ,,B04038  
65700,2016-05-02 00:00:00.000,ADA                             ,2017-01-25 00:00:00.000,B00057  
65708,2016-05-03 00:00:00.000,ELEC/SECURITY                   ,2017-02-14 00:00:00.000,B06043  
65731,2016-05-03 00:00:00.000,DOOR                            ,2016-11-14 00:00:00.000,B00124  
65795,2016-05-03 00:00:00.000,OVERHDDOOR                      ,2016-05-06 00:00:00.000,B04024  
65813,2016-05-04 00:00:00.000,WINDOW                          ,2016-06-29 00:00:00.000,B06072  
65819,2016-05-04 00:00:00.000,ELEC/SECURITY                   ,2016-07-27 00:00:00.000,B00230  
65890,2016-05-05 00:00:00.000,ROOF                            ,2017-04-09 00:00:00.000,B00005  
65974,2016-05-06 00:00:00.000,ROOF                            ,2017-07-17 00:00:00.000,B08003  
65991,2016-05-09 00:00:00.000,DOOR                            ,2016-07-15 00:00:00.000,B08535  
65999,2016-05-09 00:00:00.000,OVERHDDOOR                      ,2016-05-18 00:00:00.000,B04011  
66041,2016-05-10 00:00:00.000,OTHER                           ,2017-02-14 00:00:00.000,B00051  
66097,2016-05-10 00:00:00.000,OVERHDDOOR                      ,2016-05-18 00:00:00.000,B04003  
66145,2016-05-11 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66146,2016-05-11 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66147,2016-05-11 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66154,2016-05-12 00:00:00.000,FENCE_GATE                      ,,B08646  
66161,2016-05-12 00:00:00.000,OVERHDDOOR                      ,2016-06-20 00:00:00.000,B08587  
66207,2016-05-12 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-07-14 00:00:00.000,B00102  
66210,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66211,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66212,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66213,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66219,2016-05-12 00:00:00.000,OTHER                           ,,B00124  
66221,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66222,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66228,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66230,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66234,2016-05-12 00:00:00.000,ENVIRONMENTAL|FIRE RESTORATION  ,,B00061  
66262,2016-05-13 00:00:00.000,DOOR                            ,2016-10-06 00:00:00.000,B08535  
66276,2016-05-16 00:00:00.000,ELEC/SECURITY                   ,2016-11-14 00:00:00.000,B00181  
66327,2016-05-17 00:00:00.000,BOILER                          ,,B00120  
66330,2016-05-17 00:00:00.000,BOILER                          ,,B00120  
66345,2016-05-17 00:00:00.000,WINDOW                          ,2016-08-24 00:00:00.000,B06089  
66398,2016-05-17 00:00:00.000,OVERHDDOOR                      ,2016-05-18 00:00:00.000,B06043  
66448,2016-05-18 00:00:00.000,SERV/CUSTODIAL                  ,2016-05-18 00:00:00.000,B00038  
66449,2016-05-18 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-05-18 00:00:00.000,B00038  
66450,2016-05-18 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-05-18 00:00:00.000,B00038  
66451,2016-05-18 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-05-18 00:00:00.000,B00038  
66452,2016-05-18 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2016-05-18 00:00:00.000,B00038  
66454,2016-05-18 00:00:00.000,ELEC/LIGHT                      ,2016-05-18 00:00:00.000,B00038  
66455,2016-05-18 00:00:00.000,DOOR                            ,2016-05-18 00:00:00.000,B00038  
66458,2016-05-18 00:00:00.000,ELEC/LIGHT                      ,2016-05-18 00:00:00.000,B00038  
66459,2016-05-18 00:00:00.000,SERV/CUSTODIAL                  ,2016-05-18 00:00:00.000,B00038  
66460,2016-05-18 00:00:00.000,WINDOW                          ,2016-05-18 00:00:00.000,B00038  
66463,2016-05-18 00:00:00.000,SERV/CUSTODIAL                  ,2016-05-18 00:00:00.000,B00038  
66473,2016-05-18 00:00:00.000,OVERHDDOOR                      ,2016-06-24 00:00:00.000,B04011  
66476,2016-05-18 00:00:00.000,OVERHDDOOR                      ,2016-06-24 00:00:00.000,B04038  
66478,2016-05-18 00:00:00.000,STEPS                           ,,B04020  
66483,2016-05-18 00:00:00.000,OVERHDDOOR                      ,2016-06-20 00:00:00.000,B04009  
66489,2016-05-19 00:00:00.000,_COMPLAINT                      ,,B00052  
66500,2016-05-19 00:00:00.000,ELEC/SECURITY                   ,2017-03-10 00:00:00.000,B00182  
66595,2016-05-23 00:00:00.000,OVERHDDOOR                      ,2016-05-23 00:00:00.000,B06043  
66617,2016-05-23 00:00:00.000,ELEC/OTHER                      ,2016-05-27 00:00:00.000,B06031  
66646,2016-05-24 00:00:00.000,OVERHDDOOR                      ,2016-05-27 00:00:00.000,B00057  
66652,2016-05-24 00:00:00.000,OVERHDDOOR                      ,2016-07-15 00:00:00.000,B04011  
66662,2016-05-24 00:00:00.000,OVERHDDOOR                      ,2016-07-27 00:00:00.000,B04013  
66669,2016-05-24 00:00:00.000,PLUMB/LEAK                      ,2017-04-09 00:00:00.000,B00064  
66671,2016-05-24 00:00:00.000,WINDOW                          ,2016-08-24 00:00:00.000,B00057  
66672,2016-05-24 00:00:00.000,ROOF                            ,2016-07-28 00:00:00.000,B04005  
66689,2016-05-25 00:00:00.000,OVERHDDOOR                      ,2016-06-15 00:00:00.000,B04009  
66758,2016-05-26 00:00:00.000,ROOF                            ,2017-04-09 00:00:00.000,B00025  
66774,2016-05-26 00:00:00.000,ELEC/GENERAL                    ,2016-05-26 00:00:00.000,B00038  
66776,2016-05-26 00:00:00.000,ELEC/GENERAL                    ,2016-05-26 00:00:00.000,B00038  
66777,2016-05-26 00:00:00.000,ELEC/LIGHT                      ,2016-05-26 00:00:00.000,B00038  
66778,2016-05-26 00:00:00.000,ELEC/GENERAL                    ,2016-05-26 00:00:00.000,B00038  
66779,2016-05-26 00:00:00.000,DOOR                            ,2016-05-26 00:00:00.000,B00038  
66781,2016-05-26 00:00:00.000,ELEC/GENERAL                    ,2016-05-26 00:00:00.000,B00038  
66815,2016-05-26 00:00:00.000,SERV/PEST                       ,2020-03-31 00:00:00.000,B00036  
66852,2016-05-27 00:00:00.000,PAINT                           ,,B00020  
66866,2016-05-27 00:00:00.000,OVERHDDOOR                      ,2016-06-24 00:00:00.000,B04019  
66867,2016-05-27 00:00:00.000,OVERHDDOOR                      ,2016-06-15 00:00:00.000,B04019  
66889,2016-05-31 00:00:00.000,ELEC/SECURITY                   ,2017-01-22 00:00:00.000,B00051  
66890,2016-05-31 00:00:00.000,HVAC                            ,,B00005  
66891,2016-05-31 00:00:00.000,HVAC                            ,2016-06-06 00:00:00.000,B00525  
66917,2016-05-31 00:00:00.000,OVERHDDOOR                      ,2016-08-24 00:00:00.000,B04027  
66974,2016-06-01 00:00:00.000,ROOF                            ,2016-07-28 00:00:00.000,B07021  
66979,2016-06-01 00:00:00.000,ROOF                            ,2016-07-28 00:00:00.000,B06080  
67019,2016-06-01 00:00:00.000,ELEC/OTHER                      ,2016-07-11 00:00:00.000,B08597  
67099,2016-06-03 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2016-07-29 00:00:00.000,B00124  
67100,2016-06-03 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-03-24 00:00:00.000,B00005  
67109,2016-06-03 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B06027  
67129,2016-06-03 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-01-22 00:00:00.000,B00057  
67131,2016-06-03 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-01-22 00:00:00.000,B00057  
67135,2016-06-03 00:00:00.000,ROOF                            ,2016-07-28 00:00:00.000,B06081  
67172,2016-06-03 00:00:00.000,DOOR                            ,2016-10-06 00:00:00.000,B00050  
67173,2016-06-04 00:00:00.000,ELEC/GENERAL                    ,2017-01-22 00:00:00.000,B00057  
67194,2016-06-06 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2016-11-14 00:00:00.000,B00124  
67209,2016-06-06 00:00:00.000,ROOF                            ,2016-10-26 00:00:00.000,B00062  
67221,2016-06-07 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,,P06238  
67222,2016-06-07 00:00:00.000,ROOF                            ,2017-04-10 00:00:00.000,B02822  
67253,2016-06-07 00:00:00.000,HVAC INFRASTRUCTURE             ,,B00061  
67280,2016-06-07 00:00:00.000,DOOR                            ,,B00553  
67342,2016-06-08 00:00:00.000,OVERHDDOOR                      ,2016-06-20 00:00:00.000,B04005  
67343,2016-06-08 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04007  
67349,2016-06-08 00:00:00.000,ELECTRICAL                      ,2016-07-27 00:00:00.000,B04018  
67350,2016-06-08 00:00:00.000,FENCE_GATE                      ,2016-11-21 00:00:00.000,B04039  
67352,2016-06-08 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-01-22 00:00:00.000,B00057  
67361,2016-06-08 00:00:00.000,ELEC/OTHER                      ,,B00020  
67362,2016-06-08 00:00:00.000,ELEC/OTHER                      ,,B00021  
67364,2016-06-08 00:00:00.000,ELEC/OTHER                      ,,B00057  
67436,2016-06-10 00:00:00.000,ELEC/OTHER                      ,2016-06-28 00:00:00.000,B00060  
67437,2016-06-10 00:00:00.000,OTHER                           ,,B00101  
67456,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00056  
67457,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00057  
67458,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00058  
67459,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00051  
67460,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00063  
67461,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00064  
67462,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00020  
67463,2016-06-10 00:00:00.000,ELEC/OTHER                      ,,B00021  
67487,2016-06-13 00:00:00.000,PREVENTIVE MAINT                ,,B06002  
67501,2016-06-13 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04027  
67514,2016-06-14 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-03-16 00:00:00.000,B06080  
67554,2016-06-14 00:00:00.000,CEILTILE                        ,2016-10-26 00:00:00.000,B94141  
67610,2016-06-14 00:00:00.000,OTHER                           ,2017-03-24 00:00:00.000,B00051  
67611,2016-06-14 00:00:00.000,OTHER                           ,2017-03-24 00:00:00.000,B00061  
67612,2016-06-14 00:00:00.000,OTHER                           ,2017-03-24 00:00:00.000,B00056  
67690,2016-06-15 00:00:00.000,DOOR                            ,2016-11-14 00:00:00.000,B98664  
67701,2016-06-15 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,,B06189  
67709,2016-06-15 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04032  
67733,2016-06-16 00:00:00.000,OTHER                           ,2017-04-09 00:00:00.000,B00051  
67743,2016-06-16 00:00:00.000,OVERHDDOOR                      ,2016-06-16 00:00:00.000,B04021  
67744,2016-06-16 00:00:00.000,OVERHDDOOR                      ,2016-06-16 00:00:00.000,B04016  
67745,2016-06-16 00:00:00.000,OVERHDDOOR                      ,2016-06-17 00:00:00.000,B04017  
67746,2016-06-16 00:00:00.000,OVERHDDOOR                      ,2016-06-16 00:00:00.000,B04022  
67751,2016-06-16 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-04-09 00:00:00.000,B07055  
67768,2016-06-16 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04000  
67791,2016-06-17 00:00:00.000,LOCK                            ,2016-11-14 00:00:00.000,B00124  
67796,2016-06-17 00:00:00.000,HVAC                            ,2016-12-05 00:00:00.000,B00057  
67798,2016-06-17 00:00:00.000,DESIGN/RENOVATION               ,,B00057  
67824,2016-06-20 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2016-07-29 00:00:00.000,B08643  
67847,2016-06-20 00:00:00.000,ROOF                            ,2016-10-26 00:00:00.000,B02005  
67877,2016-06-20 00:00:00.000,OVERHDDOOR                      ,2016-06-24 00:00:00.000,B04033  
67906,2016-06-21 00:00:00.000,OTHER                           ,2017-05-19 00:00:00.000,B00101  
67914,2016-06-21 00:00:00.000,WINDOW                          ,,P06238  
67916,2016-06-21 00:00:00.000,BUILDING EXTERIOR               ,2017-02-24 00:00:00.000,P06238  
67956,2016-06-21 00:00:00.000,WINDOW                          ,2016-06-29 00:00:00.000,B00048  
67960,2016-06-21 00:00:00.000,SERV/CUSTODIAL                  ,,B00120  
67963,2016-06-21 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04034  
67966,2016-06-21 00:00:00.000,OVERHDDOOR                      ,2016-06-24 00:00:00.000,B04015  
67971,2016-06-21 00:00:00.000,ROOF                            ,2016-10-26 00:00:00.000,B04048  
67982,2016-06-22 00:00:00.000,SERV/SECURITY                   ,2017-04-09 00:00:00.000,B00124  
68052,2016-06-22 00:00:00.000,ROOF                            ,2016-10-26 00:00:00.000,B06028  
68067,2016-06-22 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04027  
68074,2016-06-22 00:00:00.000,FLOOR                           ,2016-08-25 00:00:00.000,B04004  
68075,2016-06-22 00:00:00.000,FLOOR                           ,,B04024  
68077,2016-06-22 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2017-04-09 00:00:00.000,B04024  
68094,2016-06-23 00:00:00.000,ROOF                            ,2017-04-10 00:00:00.000,B00056  
68099,2016-06-23 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2017-04-09 00:00:00.000,B06067  
68125,2016-06-23 00:00:00.000,OTHER                           ,2016-10-24 00:00:00.000,B00056  
68199,2016-06-24 00:00:00.000,ROOF                            ,2016-11-23 00:00:00.000,B07567  
68220,2016-06-24 00:00:00.000,FENCE_GATE                      ,2017-05-05 00:00:00.000,B04018  
68251,2016-06-27 00:00:00.000,OVERHDDOOR                      ,2016-07-08 00:00:00.000,B04021  
